## This file was originally clean_edetecttb_11oct_withregion.csv. 
## Any edits are listed below. 
## Alterations: 
## Settlment -> Settlement
sex,age_grps,year,n_screened,country,visa_type,region
Female,0-4,2017,1,Afghanistan,UK Settlement,Other_Asia
Female,0-4,2018,0,Afghanistan,UK Settlement,Other_Asia
Female,5-9,2015,2,Afghanistan,UK Settlement,Other_Asia
Female,5-9,2016,3,Afghanistan,UK Settlement,Other_Asia
Female,5-9,2017,3,Afghanistan,UK Settlement,Other_Asia
Female,5-9,2018,3,Afghanistan,UK Settlement,Other_Asia
Female,10-14,2015,2,Afghanistan,UK Settlement,Other_Asia
Female,10-14,2016,4,Afghanistan,UK Settlement,Other_Asia
Female,10-14,2017,1,Afghanistan,UK Settlement,Other_Asia
Female,10-14,2018,0,Afghanistan,UK Settlement,Other_Asia
Female,15-19,2015,10,Afghanistan,UK Settlement,Other_Asia
Female,15-19,2016,3,Afghanistan,UK Settlement,Other_Asia
Female,15-19,2017,3,Afghanistan,UK Settlement,Other_Asia
Female,15-19,2018,4,Afghanistan,UK Settlement,Other_Asia
Female,20-24,2015,39,Afghanistan,UK Settlement,Other_Asia
Female,20-24,2016,24,Afghanistan,UK Settlement,Other_Asia
Female,20-24,2017,11,Afghanistan,UK Settlement,Other_Asia
Female,20-24,2018,14,Afghanistan,UK Settlement,Other_Asia
Female,25-29,2015,20,Afghanistan,UK Settlement,Other_Asia
Female,25-29,2016,21,Afghanistan,UK Settlement,Other_Asia
Female,25-29,2017,22,Afghanistan,UK Settlement,Other_Asia
Female,25-29,2018,9,Afghanistan,UK Settlement,Other_Asia
Female,30-34,2015,4,Afghanistan,UK Settlement,Other_Asia
Female,30-34,2016,2,Afghanistan,UK Settlement,Other_Asia
Female,30-34,2017,4,Afghanistan,UK Settlement,Other_Asia
Female,30-34,2018,6,Afghanistan,UK Settlement,Other_Asia
Female,35-39,2015,3,Afghanistan,UK Settlement,Other_Asia
Female,35-39,2016,5,Afghanistan,UK Settlement,Other_Asia
Female,35-39,2017,2,Afghanistan,UK Settlement,Other_Asia
Female,35-39,2018,1,Afghanistan,UK Settlement,Other_Asia
Female,40-44,2015,2,Afghanistan,UK Settlement,Other_Asia
Female,40-44,2016,1,Afghanistan,UK Settlement,Other_Asia
Female,40-44,2017,2,Afghanistan,UK Settlement,Other_Asia
Female,40-44,2018,2,Afghanistan,UK Settlement,Other_Asia
Female,45-49,2015,0,Afghanistan,UK Settlement,Other_Asia
Female,45-49,2016,0,Afghanistan,UK Settlement,Other_Asia
Female,45-49,2017,1,Afghanistan,UK Settlement,Other_Asia
Female,45-49,2018,1,Afghanistan,UK Settlement,Other_Asia
Female,50-54,2015,1,Afghanistan,UK Settlement,Other_Asia
Female,50-54,2016,2,Afghanistan,UK Settlement,Other_Asia
Female,50-54,2017,0,Afghanistan,UK Settlement,Other_Asia
Female,50-54,2018,0,Afghanistan,UK Settlement,Other_Asia
Female,60-64,2015,1,Afghanistan,UK Settlement,Other_Asia
Female,60-64,2016,0,Afghanistan,UK Settlement,Other_Asia
Female,60-64,2017,0,Afghanistan,UK Settlement,Other_Asia
Female,60-64,2018,0,Afghanistan,UK Settlement,Other_Asia
Female,65-69,2015,3,Afghanistan,UK Settlement,Other_Asia
Female,65-69,2016,1,Afghanistan,UK Settlement,Other_Asia
Female,65-69,2017,1,Afghanistan,UK Settlement,Other_Asia
Female,65-69,2018,0,Afghanistan,UK Settlement,Other_Asia
Female,70-74,2015,1,Afghanistan,UK Settlement,Other_Asia
Female,70-74,2016,0,Afghanistan,UK Settlement,Other_Asia
Female,70-74,2017,2,Afghanistan,UK Settlement,Other_Asia
Female,70-74,2018,0,Afghanistan,UK Settlement,Other_Asia
Female,75-79,2015,1,Afghanistan,UK Settlement,Other_Asia
Female,75-79,2016,1,Afghanistan,UK Settlement,Other_Asia
Female,75-79,2017,1,Afghanistan,UK Settlement,Other_Asia
Female,75-79,2018,0,Afghanistan,UK Settlement,Other_Asia
Male,0-4,2014,1,Afghanistan,UK VISA (other),Other_Asia
Male,0-4,2015,1,Afghanistan,UK VISA (other),Other_Asia
Male,0-4,2016,0,Afghanistan,UK VISA (other),Other_Asia
Male,0-4,2017,0,Afghanistan,UK VISA (other),Other_Asia
Male,0-4,2018,0,Afghanistan,UK VISA (other),Other_Asia
Male,10-14,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,10-14,2015,0,Afghanistan,UK VISA (other),Other_Asia
Male,10-14,2016,0,Afghanistan,UK VISA (other),Other_Asia
Male,10-14,2017,1,Afghanistan,UK VISA (other),Other_Asia
Male,10-14,2018,2,Afghanistan,UK VISA (other),Other_Asia
Male,15-19,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,15-19,2015,0,Afghanistan,UK VISA (other),Other_Asia
Male,15-19,2016,0,Afghanistan,UK VISA (other),Other_Asia
Male,15-19,2017,3,Afghanistan,UK VISA (other),Other_Asia
Male,15-19,2018,2,Afghanistan,UK VISA (other),Other_Asia
Male,20-24,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,20-24,2015,0,Afghanistan,UK VISA (other),Other_Asia
Male,20-24,2016,1,Afghanistan,UK VISA (other),Other_Asia
Male,20-24,2017,0,Afghanistan,UK VISA (other),Other_Asia
Male,20-24,2018,0,Afghanistan,UK VISA (other),Other_Asia
Male,25-29,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,25-29,2015,1,Afghanistan,UK VISA (other),Other_Asia
Male,25-29,2016,1,Afghanistan,UK VISA (other),Other_Asia
Male,25-29,2017,3,Afghanistan,UK VISA (other),Other_Asia
Male,25-29,2018,1,Afghanistan,UK VISA (other),Other_Asia
Male,30-34,2014,1,Afghanistan,UK VISA (other),Other_Asia
Male,30-34,2015,1,Afghanistan,UK VISA (other),Other_Asia
Male,30-34,2016,1,Afghanistan,UK VISA (other),Other_Asia
Male,30-34,2017,4,Afghanistan,UK VISA (other),Other_Asia
Male,30-34,2018,0,Afghanistan,UK VISA (other),Other_Asia
Male,35-39,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,35-39,2015,0,Afghanistan,UK VISA (other),Other_Asia
Male,35-39,2016,1,Afghanistan,UK VISA (other),Other_Asia
Male,35-39,2017,0,Afghanistan,UK VISA (other),Other_Asia
Male,35-39,2018,0,Afghanistan,UK VISA (other),Other_Asia
Male,40-44,2014,1,Afghanistan,UK VISA (other),Other_Asia
Male,40-44,2015,1,Afghanistan,UK VISA (other),Other_Asia
Male,40-44,2016,1,Afghanistan,UK VISA (other),Other_Asia
Male,40-44,2017,0,Afghanistan,UK VISA (other),Other_Asia
Male,40-44,2018,1,Afghanistan,UK VISA (other),Other_Asia
Male,45-49,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,45-49,2015,0,Afghanistan,UK VISA (other),Other_Asia
Male,45-49,2016,0,Afghanistan,UK VISA (other),Other_Asia
Male,45-49,2017,1,Afghanistan,UK VISA (other),Other_Asia
Male,45-49,2018,1,Afghanistan,UK VISA (other),Other_Asia
Male,55-59,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,55-59,2015,1,Afghanistan,UK VISA (other),Other_Asia
Male,55-59,2016,0,Afghanistan,UK VISA (other),Other_Asia
Male,55-59,2017,0,Afghanistan,UK VISA (other),Other_Asia
Male,55-59,2018,1,Afghanistan,UK VISA (other),Other_Asia
Male,65-69,2014,0,Afghanistan,UK VISA (other),Other_Asia
Male,65-69,2015,0,Afghanistan,UK VISA (other),Other_Asia
Male,65-69,2016,1,Afghanistan,UK VISA (other),Other_Asia
Male,65-69,2017,0,Afghanistan,UK VISA (other),Other_Asia
Male,65-69,2018,0,Afghanistan,UK VISA (other),Other_Asia
Female,0-4,2014,1,Afghanistan,UK VISA (other),Other_Asia
Female,0-4,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,0-4,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,0-4,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,0-4,2018,1,Afghanistan,UK VISA (other),Other_Asia
Female,5-9,2014,1,Afghanistan,UK VISA (other),Other_Asia
Female,5-9,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,5-9,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,5-9,2017,2,Afghanistan,UK VISA (other),Other_Asia
Female,5-9,2018,1,Afghanistan,UK VISA (other),Other_Asia
Female,10-14,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,10-14,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,10-14,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,10-14,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,10-14,2018,1,Afghanistan,UK VISA (other),Other_Asia
Female,15-19,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,15-19,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,15-19,2016,1,Afghanistan,UK VISA (other),Other_Asia
Female,15-19,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,15-19,2018,0,Afghanistan,UK VISA (other),Other_Asia
Female,20-24,2014,1,Afghanistan,UK VISA (other),Other_Asia
Female,20-24,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,20-24,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,20-24,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,20-24,2018,2,Afghanistan,UK VISA (other),Other_Asia
Female,25-29,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,25-29,2015,1,Afghanistan,UK VISA (other),Other_Asia
Female,25-29,2016,1,Afghanistan,UK VISA (other),Other_Asia
Female,25-29,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,25-29,2018,0,Afghanistan,UK VISA (other),Other_Asia
Female,30-34,2014,1,Afghanistan,UK VISA (other),Other_Asia
Female,30-34,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,30-34,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,30-34,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,30-34,2018,0,Afghanistan,UK VISA (other),Other_Asia
Female,35-39,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,35-39,2015,1,Afghanistan,UK VISA (other),Other_Asia
Female,35-39,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,35-39,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,35-39,2018,0,Afghanistan,UK VISA (other),Other_Asia
Female,40-44,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,40-44,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,40-44,2016,1,Afghanistan,UK VISA (other),Other_Asia
Female,40-44,2017,1,Afghanistan,UK VISA (other),Other_Asia
Female,40-44,2018,0,Afghanistan,UK VISA (other),Other_Asia
Female,50-54,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,50-54,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,50-54,2016,0,Afghanistan,UK VISA (other),Other_Asia
Female,50-54,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,50-54,2018,1,Afghanistan,UK VISA (other),Other_Asia
Female,60-64,2014,0,Afghanistan,UK VISA (other),Other_Asia
Female,60-64,2015,0,Afghanistan,UK VISA (other),Other_Asia
Female,60-64,2016,1,Afghanistan,UK VISA (other),Other_Asia
Female,60-64,2017,0,Afghanistan,UK VISA (other),Other_Asia
Female,60-64,2018,0,Afghanistan,UK VISA (other),Other_Asia
Male,0-4,2014,0,Algeria,UK Family Reunification,N_Africa
Male,0-4,2015,1,Algeria,UK Family Reunification,N_Africa
Male,0-4,2018,0,Algeria,UK Family Reunification,N_Africa
Male,20-24,2014,0,Algeria,UK Family Reunification,N_Africa
Male,20-24,2015,0,Algeria,UK Family Reunification,N_Africa
Male,20-24,2018,2,Algeria,UK Family Reunification,N_Africa
Male,30-34,2014,0,Algeria,UK Family Reunification,N_Africa
Male,30-34,2015,2,Algeria,UK Family Reunification,N_Africa
Male,30-34,2018,0,Algeria,UK Family Reunification,N_Africa
Male,50-54,2014,1,Algeria,UK Family Reunification,N_Africa
Male,50-54,2015,0,Algeria,UK Family Reunification,N_Africa
Male,50-54,2018,0,Algeria,UK Family Reunification,N_Africa
Female,10-14,2014,0,Algeria,UK Family Reunification,N_Africa
Female,10-14,2015,1,Algeria,UK Family Reunification,N_Africa
Female,10-14,2018,0,Algeria,UK Family Reunification,N_Africa
Female,20-24,2014,0,Algeria,UK Family Reunification,N_Africa
Female,20-24,2015,5,Algeria,UK Family Reunification,N_Africa
Female,20-24,2018,0,Algeria,UK Family Reunification,N_Africa
Female,25-29,2014,0,Algeria,UK Family Reunification,N_Africa
Female,25-29,2015,8,Algeria,UK Family Reunification,N_Africa
Female,25-29,2018,2,Algeria,UK Family Reunification,N_Africa
Female,30-34,2014,0,Algeria,UK Family Reunification,N_Africa
Female,30-34,2015,4,Algeria,UK Family Reunification,N_Africa
Female,30-34,2018,1,Algeria,UK Family Reunification,N_Africa
Female,35-39,2014,0,Algeria,UK Family Reunification,N_Africa
Female,35-39,2015,2,Algeria,UK Family Reunification,N_Africa
Female,35-39,2018,2,Algeria,UK Family Reunification,N_Africa
Female,45-49,2014,0,Algeria,UK Family Reunification,N_Africa
Female,45-49,2015,0,Algeria,UK Family Reunification,N_Africa
Female,45-49,2018,1,Algeria,UK Family Reunification,N_Africa
Female,50-54,2014,1,Algeria,UK Family Reunification,N_Africa
Female,50-54,2015,0,Algeria,UK Family Reunification,N_Africa
Female,50-54,2018,0,Algeria,UK Family Reunification,N_Africa
Female,55-59,2014,0,Algeria,UK Family Reunification,N_Africa
Female,55-59,2015,0,Algeria,UK Family Reunification,N_Africa
Female,55-59,2018,1,Algeria,UK Family Reunification,N_Africa
Female,60-64,2014,0,Algeria,UK Family Reunification,N_Africa
Female,60-64,2015,1,Algeria,UK Family Reunification,N_Africa
Female,60-64,2018,0,Algeria,UK Family Reunification,N_Africa
Female,70-74,2014,0,Algeria,UK Family Reunification,N_Africa
Female,70-74,2015,1,Algeria,UK Family Reunification,N_Africa
Female,70-74,2018,0,Algeria,UK Family Reunification,N_Africa
Missing,50-54,2014,1,Algeria,UK Family Reunification,N_Africa
Male,0-4,2015,2,Algeria,UK Work,N_Africa
Male,0-4,2018,0,Algeria,UK Work,N_Africa
Male,20-24,2015,3,Algeria,UK Work,N_Africa
Male,20-24,2018,0,Algeria,UK Work,N_Africa
Male,25-29,2015,3,Algeria,UK Work,N_Africa
Male,25-29,2018,0,Algeria,UK Work,N_Africa
Male,30-34,2015,3,Algeria,UK Work,N_Africa
Male,30-34,2018,2,Algeria,UK Work,N_Africa
Male,35-39,2015,3,Algeria,UK Work,N_Africa
Male,35-39,2018,0,Algeria,UK Work,N_Africa
Male,40-44,2015,3,Algeria,UK Work,N_Africa
Male,40-44,2018,0,Algeria,UK Work,N_Africa
Male,55-59,2015,1,Algeria,UK Work,N_Africa
Male,55-59,2018,0,Algeria,UK Work,N_Africa
Female,15-19,2015,1,Algeria,UK Work,N_Africa
Female,20-24,2015,3,Algeria,UK Work,N_Africa
Female,25-29,2015,6,Algeria,UK Work,N_Africa
Female,30-34,2015,5,Algeria,UK Work,N_Africa
Female,35-39,2015,1,Algeria,UK Work,N_Africa
Female,55-59,2015,1,Algeria,UK Work,N_Africa
Missing,50-54,2014,4,Algeria,UK Work,N_Africa
Missing,50-54,Missing,0,Algeria,UK Work,N_Africa
Missing,Missing,2014,0,Algeria,UK Work,N_Africa
Missing,Missing,Missing,1,Algeria,UK Work,N_Africa
Male,0-4,2014,0,Algeria,UK Student,N_Africa
Male,0-4,2015,4,Algeria,UK Student,N_Africa
Male,0-4,2018,0,Algeria,UK Student,N_Africa
Male,0-4,Missing,0,Algeria,UK Student,N_Africa
Male,10-14,2014,0,Algeria,UK Student,N_Africa
Male,10-14,2015,0,Algeria,UK Student,N_Africa
Male,10-14,2018,1,Algeria,UK Student,N_Africa
Male,10-14,Missing,0,Algeria,UK Student,N_Africa
Male,15-19,2014,0,Algeria,UK Student,N_Africa
Male,15-19,2015,32,Algeria,UK Student,N_Africa
Male,15-19,2018,18,Algeria,UK Student,N_Africa
Male,15-19,Missing,0,Algeria,UK Student,N_Africa
Male,20-24,2014,0,Algeria,UK Student,N_Africa
Male,20-24,2015,194,Algeria,UK Student,N_Africa
Male,20-24,2018,16,Algeria,UK Student,N_Africa
Male,20-24,Missing,0,Algeria,UK Student,N_Africa
Male,25-29,2014,0,Algeria,UK Student,N_Africa
Male,25-29,2015,149,Algeria,UK Student,N_Africa
Male,25-29,2018,21,Algeria,UK Student,N_Africa
Male,25-29,Missing,0,Algeria,UK Student,N_Africa
Male,30-34,2014,0,Algeria,UK Student,N_Africa
Male,30-34,2015,30,Algeria,UK Student,N_Africa
Male,30-34,2018,0,Algeria,UK Student,N_Africa
Male,30-34,Missing,0,Algeria,UK Student,N_Africa
Male,35-39,2014,0,Algeria,UK Student,N_Africa
Male,35-39,2015,7,Algeria,UK Student,N_Africa
Male,35-39,2018,0,Algeria,UK Student,N_Africa
Male,35-39,Missing,0,Algeria,UK Student,N_Africa
Male,40-44,2014,0,Algeria,UK Student,N_Africa
Male,40-44,2015,2,Algeria,UK Student,N_Africa
Male,40-44,2018,0,Algeria,UK Student,N_Africa
Male,40-44,Missing,0,Algeria,UK Student,N_Africa
Male,50-54,2014,9,Algeria,UK Student,N_Africa
Male,50-54,2015,0,Algeria,UK Student,N_Africa
Male,50-54,2018,0,Algeria,UK Student,N_Africa
Male,50-54,Missing,0,Algeria,UK Student,N_Africa
Male,Missing,2014,0,Algeria,UK Student,N_Africa
Male,Missing,2015,2,Algeria,UK Student,N_Africa
Male,Missing,2018,0,Algeria,UK Student,N_Africa
Male,Missing,Missing,1,Algeria,UK Student,N_Africa
Female,0-4,2014,0,Algeria,UK Student,N_Africa
Female,0-4,2015,2,Algeria,UK Student,N_Africa
Female,0-4,2018,0,Algeria,UK Student,N_Africa
Female,0-4,Missing,0,Algeria,UK Student,N_Africa
Female,15-19,2014,0,Algeria,UK Student,N_Africa
Female,15-19,2015,21,Algeria,UK Student,N_Africa
Female,15-19,2018,1,Algeria,UK Student,N_Africa
Female,15-19,Missing,0,Algeria,UK Student,N_Africa
Female,20-24,2014,0,Algeria,UK Student,N_Africa
Female,20-24,2015,104,Algeria,UK Student,N_Africa
Female,20-24,2018,6,Algeria,UK Student,N_Africa
Female,20-24,Missing,0,Algeria,UK Student,N_Africa
Female,25-29,2014,0,Algeria,UK Student,N_Africa
Female,25-29,2015,63,Algeria,UK Student,N_Africa
Female,25-29,2018,17,Algeria,UK Student,N_Africa
Female,25-29,Missing,0,Algeria,UK Student,N_Africa
Female,30-34,2014,0,Algeria,UK Student,N_Africa
Female,30-34,2015,16,Algeria,UK Student,N_Africa
Female,30-34,2018,0,Algeria,UK Student,N_Africa
Female,30-34,Missing,0,Algeria,UK Student,N_Africa
Female,35-39,2014,0,Algeria,UK Student,N_Africa
Female,35-39,2015,5,Algeria,UK Student,N_Africa
Female,35-39,2018,0,Algeria,UK Student,N_Africa
Female,35-39,Missing,0,Algeria,UK Student,N_Africa
Female,40-44,2014,0,Algeria,UK Student,N_Africa
Female,40-44,2015,1,Algeria,UK Student,N_Africa
Female,40-44,2018,0,Algeria,UK Student,N_Africa
Female,40-44,Missing,0,Algeria,UK Student,N_Africa
Female,45-49,2014,0,Algeria,UK Student,N_Africa
Female,45-49,2015,2,Algeria,UK Student,N_Africa
Female,45-49,2018,0,Algeria,UK Student,N_Africa
Female,45-49,Missing,0,Algeria,UK Student,N_Africa
Female,50-54,2014,11,Algeria,UK Student,N_Africa
Female,50-54,2015,0,Algeria,UK Student,N_Africa
Female,50-54,2018,0,Algeria,UK Student,N_Africa
Female,50-54,Missing,0,Algeria,UK Student,N_Africa
Female,100+,2014,0,Algeria,UK Student,N_Africa
Female,100+,2015,1,Algeria,UK Student,N_Africa
Female,100+,2018,0,Algeria,UK Student,N_Africa
Female,100+,Missing,0,Algeria,UK Student,N_Africa
Female,Missing,2014,0,Algeria,UK Student,N_Africa
Female,Missing,2015,1,Algeria,UK Student,N_Africa
Female,Missing,2018,0,Algeria,UK Student,N_Africa
Female,Missing,Missing,1,Algeria,UK Student,N_Africa
Missing,50-54,2014,32,Algeria,UK Student,N_Africa
Missing,50-54,Missing,0,Algeria,UK Student,N_Africa
Missing,Missing,2014,0,Algeria,UK Student,N_Africa
Missing,Missing,Missing,2,Algeria,UK Student,N_Africa
Male,20-24,2014,0,Algeria,UK Working Holiday,N_Africa
Male,20-24,2015,2,Algeria,UK Working Holiday,N_Africa
Male,20-24,2018,0,Algeria,UK Working Holiday,N_Africa
Male,25-29,2014,0,Algeria,UK Working Holiday,N_Africa
Male,25-29,2015,8,Algeria,UK Working Holiday,N_Africa
Male,25-29,2018,1,Algeria,UK Working Holiday,N_Africa
Male,30-34,2014,0,Algeria,UK Working Holiday,N_Africa
Male,30-34,2015,12,Algeria,UK Working Holiday,N_Africa
Male,30-34,2018,1,Algeria,UK Working Holiday,N_Africa
Male,35-39,2014,0,Algeria,UK Working Holiday,N_Africa
Male,35-39,2015,4,Algeria,UK Working Holiday,N_Africa
Male,35-39,2018,0,Algeria,UK Working Holiday,N_Africa
Male,40-44,2014,0,Algeria,UK Working Holiday,N_Africa
Male,40-44,2015,2,Algeria,UK Working Holiday,N_Africa
Male,40-44,2018,1,Algeria,UK Working Holiday,N_Africa
Male,50-54,2014,1,Algeria,UK Working Holiday,N_Africa
Male,50-54,2015,0,Algeria,UK Working Holiday,N_Africa
Male,50-54,2018,0,Algeria,UK Working Holiday,N_Africa
Male,55-59,2014,0,Algeria,UK Working Holiday,N_Africa
Male,55-59,2015,0,Algeria,UK Working Holiday,N_Africa
Male,55-59,2018,1,Algeria,UK Working Holiday,N_Africa
Female,25-29,2015,0,Algeria,UK Working Holiday,N_Africa
Female,25-29,2018,1,Algeria,UK Working Holiday,N_Africa
Female,30-34,2015,4,Algeria,UK Working Holiday,N_Africa
Female,30-34,2018,0,Algeria,UK Working Holiday,N_Africa
Female,35-39,2015,3,Algeria,UK Working Holiday,N_Africa
Female,35-39,2018,2,Algeria,UK Working Holiday,N_Africa
Female,40-44,2015,1,Algeria,UK Working Holiday,N_Africa
Female,40-44,2018,0,Algeria,UK Working Holiday,N_Africa
Female,45-49,2015,1,Algeria,UK Working Holiday,N_Africa
Female,45-49,2018,0,Algeria,UK Working Holiday,N_Africa
Male,0-4,2014,0,Algeria,UK Settlement,N_Africa
Male,0-4,2015,11,Algeria,UK Settlement,N_Africa
Male,0-4,2018,0,Algeria,UK Settlement,N_Africa
Male,5-9,2014,0,Algeria,UK Settlement,N_Africa
Male,5-9,2015,4,Algeria,UK Settlement,N_Africa
Male,5-9,2018,0,Algeria,UK Settlement,N_Africa
Male,10-14,2014,0,Algeria,UK Settlement,N_Africa
Male,10-14,2015,2,Algeria,UK Settlement,N_Africa
Male,10-14,2018,0,Algeria,UK Settlement,N_Africa
Male,15-19,2014,0,Algeria,UK Settlement,N_Africa
Male,15-19,2015,4,Algeria,UK Settlement,N_Africa
Male,15-19,2018,1,Algeria,UK Settlement,N_Africa
Male,20-24,2014,0,Algeria,UK Settlement,N_Africa
Male,20-24,2015,6,Algeria,UK Settlement,N_Africa
Male,20-24,2018,0,Algeria,UK Settlement,N_Africa
Male,25-29,2014,0,Algeria,UK Settlement,N_Africa
Male,25-29,2015,16,Algeria,UK Settlement,N_Africa
Male,25-29,2018,1,Algeria,UK Settlement,N_Africa
Male,30-34,2014,0,Algeria,UK Settlement,N_Africa
Male,30-34,2015,31,Algeria,UK Settlement,N_Africa
Male,30-34,2018,6,Algeria,UK Settlement,N_Africa
Male,35-39,2014,0,Algeria,UK Settlement,N_Africa
Male,35-39,2015,30,Algeria,UK Settlement,N_Africa
Male,35-39,2018,0,Algeria,UK Settlement,N_Africa
Male,40-44,2014,0,Algeria,UK Settlement,N_Africa
Male,40-44,2015,7,Algeria,UK Settlement,N_Africa
Male,40-44,2018,0,Algeria,UK Settlement,N_Africa
Male,45-49,2014,0,Algeria,UK Settlement,N_Africa
Male,45-49,2015,5,Algeria,UK Settlement,N_Africa
